filename,VehId,DayNum,Trip,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,Absolute Load[%]_mean,Absolute Load[%]_median,Absolute Load[%]_std,Absolute Load[%]_min,Absolute Load[%]_max,Absolute Load[%]_q25,Absolute Load[%]_q75,Absolute Load[%]_range,Air Conditioning Power[Watts]_mean,Air Conditioning Power[Watts]_median,Air Conditioning Power[Watts]_std,Air Conditioning Power[Watts]_min,Air Conditioning Power[Watts]_max,Air Conditioning Power[Watts]_q25,Air Conditioning Power[Watts]_q75,Air Conditioning Power[Watts]_range,Air Conditioning Power[kW]_mean,Air Conditioning Power[kW]_median,Air Conditioning Power[kW]_std,Air Conditioning Power[kW]_min,Air Conditioning Power[kW]_max,Air Conditioning Power[kW]_q25,Air Conditioning Power[kW]_q75,Air Conditioning Power[kW]_range,Engine RPM[RPM]_mean,Engine RPM[RPM]_median,Engine RPM[RPM]_std,Engine RPM[RPM]_min,Engine RPM[RPM]_max,Engine RPM[RPM]_q25,Engine RPM[RPM]_q75,Engine RPM[RPM]_range,Heater Power[Watts]_mean,Heater Power[Watts]_median,Heater Power[Watts]_std,Heater Power[Watts]_min,Heater Power[Watts]_max,Heater Power[Watts]_q25,Heater Power[Watts]_q75,Heater Power[Watts]_range,OAT[DegC]_mean,OAT[DegC]_median,OAT[DegC]_std,OAT[DegC]_min,OAT[DegC]_max,OAT[DegC]_q25,OAT[DegC]_q75,OAT[DegC]_range,Vehicle Speed[km/h]_mean,Vehicle Speed[km/h]_median,Vehicle Speed[km/h]_std,Vehicle Speed[km/h]_min,Vehicle Speed[km/h]_max,Vehicle Speed[km/h]_q25,Vehicle Speed[km/h]_q75,Vehicle Speed[km/h]_range,Vehicle_Class_encoded,Transmission_encoded,VehicleType_EV,VehicleType_HEV,VehicleType_ICE,VehicleType_PHEV,DriveWheels_FWD,Y_consumption_combustion_L_per_100km,Y_consumption_electric_kWh_per_km
Trip_1837_VED_180425_week,444,182.059026769,1837,HEV,NO DATA,4-GAS/ELECTRIC 1.8L,NO DATA,NO DATA,3000,28.85891963795961,27.4509811401,24.27905356611124,0.0,62.745098114,0.0,52.9411773682,62.745098114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.5121951219512,1280.5,869.9767054732409,0.0,2938.0,0.0,1645.0,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929268292682927,9.0,0.7349946035226019,8.0,10.0,8.0,9.0,2.0,43.01463414634146,45.0,19.952382936109384,0.0,78.0,29.0,59.0,78.0,1,18,False,True,False,False,False,6.269370165680218,0.0
Trip_983_VED_171206_week,353,38.7790947037,983,HEV,NO DATA,4-GAS/ELECTRIC 1.8L,NO DATA,NO DATA,3000,24.045559795462136,29.4117660522,21.503223624376588,0.0,55.6862754822,0.0,44.3137245178,55.6862754822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.5220588235294,991.0,907.7030738960408,0.0,2880.0,0.0,1525.5,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.47058823529412,58.0,10.248168715157163,24.0,73.0,52.0,65.0,49.0,1,18,False,True,False,False,False,3.357330627626661,0.0
Trip_1453_VED_180124_week,308,87.5234330741,1453,ICE,NO DATA,4-FI 1.8L,CVT,NO DATA,3000,32.21036909741581,21.9607849121,22.57205376050185,11.764705658,82.3529434204,13.7254905701,49.0196075439,70.5882377624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.585690515807,1293.0,243.6577854181914,711.0,1982.0,1200.0,1389.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56738768718802,58.0,22.30095367163584,0.0,75.0,39.0,64.0,75.0,1,14,False,False,True,False,False,5.420087994506493,
Trip_486_VED_171108_week,488,10.0816004537,486,ICE,NO DATA,4-FI 2.5L,AUTOMATIC/CVT,NO DATA,3500,44.81939426286382,49.0196075439,23.28488438037902,11.764705658,89.0196075439,18.4313735962,62.745098114,77.2549018859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.5111624326405,2104.0,391.7433464037076,1062.0,3803.0,1759.0,2224.0,2741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.68976135488838,107.0,30.8071437024225,10.0,124.0,71.5,116.0,114.0,1,12,False,False,True,False,False,11.167117381164772,
Trip_1937_VED_180131_week,370,92.5132793981,1937,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4500,21.78034443094664,18.0392150879,10.63658367250414,5.88235282898,59.6078453064,14.509803772,28.627450943,53.725492477420005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0539877300614,1172.0,388.2145047362184,601.0,2210.0,788.0,1487.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02453987730061,27.0,18.041372179851685,0.0,57.0,8.0,42.0,57.0,1,18,False,False,True,False,False,12.074225489516346,
Trip_2587_VED_181017_week,213,354.889941704,2587,ICE,NO DATA,6-EFI 4.2L ,4-SP AUTOMATIC,NO DATA,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.5060606060606,1103.0,378.07494507953845,609.0,2669.0,871.0,1362.25,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27575757575757,41.0,21.286717326321533,0.0,71.0,27.0,52.75,71.0,1,0,False,False,True,False,False,12.50605129046254,
Trip_2372_VED_180829_week,218,307.072756444,2372,ICE,NO DATA,4-FI 2.4L,5-SP AUTOMATIC,NO DATA,3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.232613908873,1548.0,545.0278760435517,627.0,2743.0,988.0,1904.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94484412470024,45.0,21.14224554465197,0.0,69.0,29.0,56.0,69.0,1,2,False,False,True,False,False,9.40407126696444,
Trip_1656_VED_180214_week,231,108.795187519,1656,HEV,NO DATA,4-GAS/ELECTRIC 1.8L,NO DATA,NO DATA,3000,23.45581968154833,20.0,22.48977854598669,0.0,70.1960830688,0.0,44.3137245178,70.1960830688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.26735218509,998.0,819.7697599121503,0.0,3235.0,0.0,1325.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,51.24421593830334,60.0,20.37621664736776,0.0,76.0,41.0,66.0,76.0,1,18,False,True,False,False,False,3.49988924477495,0.0
Trip_1075_VED_171108_week,494,10.62336725,1075,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4500,27.31488978155319,23.5294113159,16.414720272860958,5.88235282898,56.4705886841,14.9019613266,45.8823547363,50.58823585512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.0228310502282,1630.0,456.2732607409487,604.0,2392.0,1399.0,1784.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45662100456621,54.0,22.507729345119085,0.0,68.0,32.5,60.0,68.0,1,18,False,False,True,False,False,12.339380681749446,
Trip_996_VED_171129_week,444,32.8776183519,996,HEV,NO DATA,4-GAS/ELECTRIC 1.8L,NO DATA,NO DATA,3000,22.109684789479505,14.9019613266,21.33061465096482,0.0,68.2352981567,0.0,44.3137245178,68.2352981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.746192893401,1008.0,919.2805304402832,0.0,3180.0,0.0,1742.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56040609137056,49.0,19.389688396028568,0.0,73.0,34.0,60.0,73.0,1,18,False,True,False,False,False,5.152055990501821,0.0
Trip_947_VED_180530_week,237,215.535995407,947,ICE,NO DATA,6-FI 3.0L,NO DATA,NO DATA,3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.5922746781116,1317.0,613.5921658353739,622.0,2952.0,777.0,1907.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.506437768240346,41.0,21.678910809672608,0.0,69.0,15.0,51.0,69.0,1,18,False,False,True,False,False,15.428524110472171,
Trip_1854_VED_180620_week,135,234.682529306,1854,ICE,NO DATA,4-FI 2.5L,NO DATA,NO DATA,3500,27.044789707737703,20.7843132019,15.582724608998978,7.84313726425,87.4509811401,14.509803772,39.6078453064,79.60784387585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.377300613497,1403.0,419.1625805844366,548.0,2578.0,1000.0,1647.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.265848670756647,17.0,0.4420100935819491,17.0,18.0,17.0,18.0,1.0,41.85685071574642,43.0,18.24393897194579,0.0,72.0,33.0,56.0,72.0,1,18,False,False,True,False,False,7.191001772412017,
Trip_1419_VED_180307_week,500,131.468942861,1419,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4500,34.470112282262384,32.5490188599,18.31762723046146,6.66666698456,74.1176452637,20.0,50.5882377625,67.45097827914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.2834008097166,1852.0,538.9228839976289,614.0,2657.0,1280.0,2004.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.70647773279352,57.0,24.88971370707979,0.0,70.0,26.0,65.0,70.0,1,18,False,False,True,False,False,15.507166841234843,
Trip_976_VED_180110_week,319,77.7373837778,976,ICE,NO DATA,4-FI 1.5L,5-SP MANUAL,NO DATA,2500,30.624514481051097,25.882352829,17.46265706193686,10.1960783005,78.0392150879,16.0784320831,43.9215698242,67.8431367874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.6982378854625,1868.0,468.14532294624775,855.0,3097.0,1542.0,2123.25,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.41189427312775,50.0,19.691213164099537,0.0,74.0,32.0,61.0,74.0,1,6,False,False,True,False,False,6.136213965597863,
Trip_1293_VED_180314_week,565,139.608004444,1293,HEV,NO DATA,4-FI 1.3L GAS/ELEC.,CVT,NO DATA,2500,29.20534168547755,21.1764717102,27.1243320609767,0.0,92.5490188599,0.0,54.9019622803,92.5490188599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.7533742331289,1202.0,438.3978444965707,0.0,3356.0,1117.0,1438.0,3356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.480981595092025,41.0,16.165660180142886,0.0,67.0,28.0,50.0,67.0,1,14,False,True,False,False,False,5.116348202973811,0.0
Trip_1247_VED_180613_week,533,226.86223475,1247,ICE,NO DATA,4-FI 2.0L T/C,NO DATA,NO DATA,3500,35.70978315650382,29.8039226532,21.64886691056617,13.3333339691,94.9019622803,18.0392150879,49.0196075439,81.5686283112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.4291553133514,1411.0,321.2136471510292,594.0,2326.0,1185.0,1512.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0,31.158038147138964,30.0,18.92786866617869,0.0,63.0,19.0,46.0,63.0,1,18,False,False,True,False,False,9.262274373617906,
