filename,VehId,DayNum,Trip,Y_consumption_combustion_L_per_100km,Y_consumption_electric_kWh_per_km
Trip_1558_VED_171101_week,10,1.71977380555,1558,,0.13886228492339764
Trip_1561_VED_171101_week,10,2.89390195371,1561,,0.2876042174512566
Trip_1567_VED_171101_week,10,4.54020265741,1567,,0.3596011942914213
Trip_1568_VED_171101_week,10,4.57530875,1568,,0.23124556997301626
Trip_1572_VED_171101_week,10,4.94121998148,1572,,0.2767952024878443
Trip_1578_VED_171101_week,10,6.78275720371,1578,,0.2481642880341442
Trip_1582_VED_171101_week,10,6.91154153703,1582,,0.0981612597009417
Trip_1585_VED_171101_week,10,7.68558785185,1585,,0.17283092055049523
Trip_1599_VED_171108_week,10,10.9294636944,1599,,0.16501723340272192
Trip_1601_VED_171108_week,10,11.5066281759,1601,,0.31887932978985006
Trip_1602_VED_171108_week,10,11.5796963148,1602,,0.11009990978721751
Trip_1615_VED_171108_week,10,13.7139075,1615,,0.23091647713179916
Trip_1625_VED_171115_week,10,15.854019787,1625,,0.18938043225827753
Trip_1629_VED_171115_week,10,16.94170675,1629,,0.2142801375372581
Trip_1638_VED_171115_week,10,18.9098752037,1638,,0.20652766470930323
Trip_1644_VED_171115_week,10,19.8394587222,1644,,0.16124164242450847
Trip_1674_VED_171206_week,10,40.8304336204,1674,,0.4403954339841968
Trip_1707_VED_171220_week,10,51.5174551389,1707,,0.2721617853319035
Trip_1712_VED_171220_week,10,51.9307550556,1712,,0.18522897879750638
Trip_1721_VED_171220_week,10,52.9399987685,1721,,0.27706246080363056
Trip_1725_VED_171220_week,10,53.9827230278,1725,,0.2453201877367047
Trip_1727_VED_171220_week,10,53.9955860741,1727,,0.34427163520064724
Trip_1728_VED_171220_week,10,54.0060729907,1728,,0.1129134008676315
Trip_1737_VED_180103_week,10,67.5383511019,1737,,0.39471529136016853
Trip_1756_VED_180103_week,10,70.9410276482,1756,,0.5434929400846922
Trip_1761_VED_180110_week,10,71.5350592685,1761,,0.26239381769875014
Trip_1765_VED_180110_week,10,71.9829814259,1765,,0.30616790857818155
Trip_1769_VED_180110_week,10,72.5523376296,1769,,0.23440628112337775
Trip_1771_VED_180110_week,10,72.8887012778,1771,,0.2621113169664247
Trip_1778_VED_180110_week,10,74.8996283611,1778,,0.17294732536212268
Trip_1781_VED_180110_week,10,75.9049318056,1781,,0.7886768149170326
Trip_1793_VED_180117_week,10,78.7893668426,1793,,0.6507849871476944
Trip_1799_VED_180117_week,10,81.6647591667,1799,,0.16718831622629926
Trip_1804_VED_180117_week,10,82.7570941018,1804,,0.3191323118475598
Trip_1808_VED_180117_week,10,84.6766401019,1808,,0.1911354508790768
Trip_1814_VED_180117_week,10,84.9012920741,1814,,0.20145749078212413
Trip_1816_VED_180117_week,10,84.965445713,1816,,0.24525208384139113
Trip_1817_VED_180117_week,10,84.9849654074,1817,,0.08622405410493883
Trip_1824_VED_180124_week,10,85.8895236296,1824,,0.1668907300470811
Trip_1831_VED_180124_week,10,86.9224822685,1831,,0.2611280536905563
Trip_1835_VED_180124_week,10,87.5568078333,1835,,0.26867694373598233
Trip_1838_VED_180124_week,10,87.9056955278,1838,,0.23454645467499818
Trip_1849_VED_180124_week,10,89.5234869167,1849,,0.2801934627189993
Trip_1850_VED_180124_week,10,89.5840881296,1850,,0.13429065684119443
Trip_1871_VED_180131_week,10,92.8985065741,1871,,0.28365553277344513
Trip_1875_VED_180131_week,10,93.5478800741,1875,,0.22347950327741242
Trip_1878_VED_180131_week,10,93.7395675556,1878,,1.9232954913759925
Trip_1897_VED_180131_week,10,95.8912235278,1897,,0.1652667264119045
Trip_1914_VED_180131_week,10,98.7180866574,1914,,0.22076221997095793
Trip_1920_VED_180207_week,10,99.500385713,1920,,0.373983301501103
Trip_1928_VED_180207_week,10,101.519154648,1928,,0.4162005056806307
Trip_1936_VED_180207_week,10,102.929649213,1936,,0.3065689627248787
Trip_1949_VED_180214_week,10,107.526571815,1949,,0.310535409279271
Trip_1951_VED_180214_week,10,107.925430685,1951,,0.19870315607377398
Trip_1954_VED_180214_week,10,108.040012231,1954,,0.11776755310499118
Trip_1962_VED_180214_week,10,108.911042546,1962,,0.17648647353575656
Trip_1996_VED_180221_week,10,115.500526269,1996,,0.26147714936307537
Trip_2002_VED_180221_week,10,116.512330231,2002,,0.23720348725971951
Trip_2010_VED_180221_week,10,118.765166833,2010,,0.12622188334720733
Trip_2011_VED_180221_week,10,118.877186602,2011,,0.0789922734445733
Trip_2019_VED_180228_week,10,120.537886204,2019,,0.22458211294784616
Trip_2029_VED_180228_week,10,121.566218056,2029,,0.18625243236806902
Trip_2034_VED_180228_week,10,122.664710759,2034,,0.16661035365385454
Trip_2035_VED_180228_week,10,122.895881833,2035,,0.14605388539411937
Trip_2079_VED_180307_week,10,130.500777815,2079,,0.19450717208124702
Trip_2095_VED_180314_week,10,134.981989954,2095,,0.1554456613974855
Trip_2099_VED_180314_week,10,135.917992759,2099,,0.2234878319945529
Trip_2102_VED_180314_week,10,136.53137537,2102,,0.2602780268745329
Trip_2105_VED_180314_week,10,136.90291738,2105,,0.1433495783727814
Trip_2107_VED_180314_week,10,137.511234546,2107,,0.24893098026510654
Trip_2112_VED_180314_week,10,138.550525685,2112,,0.2578105371927902
Trip_2121_VED_180314_week,10,138.990324481,2121,,0.3020281341306868
Trip_2133_VED_180321_week,10,142.528874574,2133,,0.213648646904407
Trip_2143_VED_180321_week,10,143.497418815,2143,,0.21052794478765716
Trip_2144_VED_180321_week,10,143.901919167,2144,,0.14745554797118762
Trip_2146_VED_180321_week,10,143.992102546,2146,,0.18042289178294588
Trip_2150_VED_180321_week,10,144.540688713,2150,,0.2145554219113684
Trip_2161_VED_180321_week,10,146.690316398,2161,,0.1263380309149252
Trip_2165_VED_180321_week,10,147.699629222,2165,,0.16017471178714868
Trip_2175_VED_180328_week,10,149.516897213,2175,,0.23088333524141164
Trip_2180_VED_180328_week,10,149.950453907,2180,,0.17123527911912706
Trip_2200_VED_180328_week,10,152.922140176,2200,,0.22695585787072817
Trip_2213_VED_180404_week,10,155.532937426,2213,,0.24255037758542725
Trip_2219_VED_180404_week,10,156.736675944,2219,,0.19245699907938432
Trip_2220_VED_180404_week,10,156.768570269,2220,,0.228926549756867
Trip_2253_VED_180411_week,10,162.52061563,2253,,0.2159368066238987
Trip_2255_VED_180411_week,10,162.599340556,2255,,0.180371086422412
Trip_2259_VED_180411_week,10,163.519030278,2259,,0.2046887893749808
Trip_2265_VED_180411_week,10,164.523406657,2265,,0.1985361530650009
Trip_2272_VED_180411_week,10,165.526717981,2272,,0.1716776271003994
Trip_2297_VED_180418_week,10,170.817155824,2297,,0.2615868472725415
Trip_2320_VED_180418_week,10,175.801493843,2320,,0.19968846497795262
Trip_2321_VED_180418_week,10,175.888491398,2321,,0.1829550077768249
Trip_2326_VED_180425_week,10,176.903004519,2326,,0.10697487111062809
Trip_2328_VED_180425_week,10,177.46265838,2328,,0.13742147710466576
Trip_2332_VED_180425_week,10,177.884798833,2332,,0.14329212603903055
Trip_2338_VED_180425_week,10,178.884617065,2338,,0.12844815834654333
Trip_2350_VED_180425_week,10,180.500730269,2350,,0.17044479513248323
Trip_2382_VED_180502_week,10,188.600395593,2382,,0.11209525093517858
Trip_2384_VED_180502_week,10,188.640088676,2384,,0.07699131133850644
Trip_2391_VED_180502_week,10,189.797196315,2391,,0.19540921844812348
Trip_2395_VED_180502_week,10,189.850291759,2395,,0.17677139807444037
Trip_2397_VED_180502_week,10,189.875479278,2397,,0.1091315497047044
Trip_2400_VED_180509_week,10,190.511826148,2400,,0.20461490725764836
Trip_2401_VED_180509_week,10,190.517992778,2401,,0.16650648805148568
Trip_2402_VED_180509_week,10,190.738445583,2402,,0.15967971089636443
Trip_2410_VED_180509_week,10,191.527556991,2410,,0.12576238260604172
Trip_2428_VED_180509_week,10,195.535386148,2428,,0.334273235264787
Trip_2437_VED_180516_week,10,199.90546675,2437,,0.12385613367553883
Trip_2438_VED_180516_week,10,200.496638796,2438,,0.12651970203370394
Trip_2444_VED_180516_week,10,201.521407259,2444,,0.15347689988433755
Trip_2464_VED_180523_week,10,204.892792037,2464,,0.12778529797469765
Trip_2467_VED_180523_week,10,205.526562315,2467,,0.1381388916148596
Trip_2471_VED_180523_week,10,206.606444352,2471,,0.13501250402430573
Trip_2478_VED_180523_week,10,207.528199167,2478,,0.1706909268585628
Trip_2481_VED_180523_week,10,207.900636074,2481,,0.1765741157442643
Trip_2485_VED_180523_week,10,208.886014148,2485,,0.13465169382522338
Trip_2533_VED_180530_week,10,217.858435,2533,,0.15323159786496499
Trip_2536_VED_180606_week,10,218.03098337,2536,,0.11536398450965117
Trip_2545_VED_180606_week,10,218.885666333,2545,,0.1736548865119877
Trip_2548_VED_180606_week,10,219.723435056,2548,,0.24628202562080992
Trip_2556_VED_180606_week,10,222.741039759,2556,,0.17868549829415092
Trip_2574_VED_180613_week,10,226.832833667,2574,,0.19632206150167839
Trip_2581_VED_180613_week,10,227.496130694,2581,,0.1521029831269338
Trip_2584_VED_180613_week,10,227.876610833,2584,,0.27314944762481413
Trip_2589_VED_180613_week,10,228.49578237,2589,,0.15679618507813803
Trip_2591_VED_180613_week,10,228.89389113,2591,,0.2206370920681885
Trip_2610_VED_180613_week,10,230.850226944,2610,,0.1943132333237577
Trip_2612_VED_180613_week,10,231.63582387,2612,,0.24811792841667837
Trip_2628_VED_180620_week,10,234.553032519,2628,,0.1727405070301598
Trip_2629_VED_180620_week,10,234.567044481,2629,,0.14450115542009134
Trip_2654_VED_180620_week,10,235.906715333,2654,,0.12711976702249775
Trip_2663_VED_180620_week,10,236.903494676,2663,,0.14769002353823454
Trip_2668_VED_180620_week,10,237.030314981,2668,,0.1760871034715956
Trip_2673_VED_180627_week,10,239.559691398,2673,,0.19538516251219432
Trip_2702_VED_180704_week,10,248.770638833,2702,,0.11868676688355617
Trip_2710_VED_180704_week,10,249.883906963,2710,,0.15939307258466232
Trip_2744_VED_180711_week,10,258.686120185,2744,,0.1195568761546349
Trip_2759_VED_180718_week,10,260.889168231,2759,,0.17024311658640984
Trip_2763_VED_180718_week,10,261.889691028,2763,,0.19810897523259427
Trip_2775_VED_180718_week,10,264.497680704,2775,,0.17496446199789567
Trip_2776_VED_180718_week,10,264.88250575,2776,,0.1608239237519614
Trip_2780_VED_180718_week,10,265.685392046,2780,,0.048769373048596805
Trip_2789_VED_180725_week,10,267.509364509,2789,,0.14581331438668646
Trip_2790_VED_180725_week,10,267.886754907,2790,,0.1388708791344842
Trip_2806_VED_180725_week,10,269.891254593,2806,,0.38670496986901987
Trip_2814_VED_180725_week,10,271.520374815,2814,,0.15385680997806309
Trip_2831_VED_180725_week,10,273.682498991,2831,,0.16505814937417654
Trip_2848_VED_180801_week,10,276.525732583,2848,,0.14866279227271526
Trip_2849_VED_180801_week,10,276.901898954,2849,,0.15585512455452175
Trip_2856_VED_180801_week,10,278.646431639,2856,,0.12202626301414214
Trip_2870_VED_180808_week,10,281.984563935,2870,,0.23554426514881827
Trip_2871_VED_180808_week,10,281.996675046,2871,,0.08564720844339294
Trip_2874_VED_180808_week,10,282.515754389,2874,,0.1845033861431563
Trip_2886_VED_180808_week,10,284.528608333,2886,,0.1588830429613491
Trip_2898_VED_180808_week,10,285.525483741,2898,,0.1610028529207677
Trip_2902_VED_180808_week,10,285.891646204,2902,,0.13675384330199633
Trip_2908_VED_180808_week,10,286.75127225,2908,,0.16823200925096995
Trip_2909_VED_180808_week,10,286.789971435,2909,,0.06482388113388285
Trip_2919_VED_180815_week,10,289.524628343,2919,,0.17096757429921924
Trip_2922_VED_180815_week,10,289.991438898,2922,,0.20662271309404512
Trip_2931_VED_180815_week,10,291.507461361,2931,,0.1458637332625895
Trip_2949_VED_180822_week,10,295.527055593,2949,,0.21300923008054942
Trip_2956_VED_180822_week,10,297.614423241,2956,,0.14147531223916363
Trip_2967_VED_180822_week,10,299.516349352,2967,,0.18391956223117933
Trip_2973_VED_180822_week,10,299.79835262,2973,,0.18651431483778114
Trip_2999_VED_180905_week,10,313.888079991,2999,,0.13852533251272048
Trip_3009_VED_180912_week,10,317.935267824,3009,,0.1324091292737525
Trip_3011_VED_180912_week,10,318.033403787,3011,,0.17380652828370388
Trip_3017_VED_180912_week,10,318.820265009,3017,,0.17354950494729787
Trip_3018_VED_180912_week,10,318.877082324,3018,,0.15042204042318502
Trip_3019_VED_180912_week,10,318.909747741,3019,,0.18464457665323286
Trip_3020_VED_180912_week,10,319.009442056,3020,,0.14897666983828056
Trip_3025_VED_180912_week,10,320.489178741,3025,,0.1682411244644555
Trip_3031_VED_180912_week,10,320.896416889,3031,,0.1457968960677179
Trip_3037_VED_180912_week,10,321.675066454,3037,,0.17853154147970102
Trip_3056_VED_180919_week,10,326.520011167,3056,,0.17059815962777777
Trip_3060_VED_180919_week,10,326.991772759,3060,,0.12398132399967186
Trip_3062_VED_180919_week,10,327.895750111,3062,,0.10177024281081866
Trip_3065_VED_180919_week,10,328.76421875,3065,,0.15310616665374538
Trip_3066_VED_180919_week,10,328.804815528,3066,,0.164527718289603
Trip_3072_VED_180926_week,10,330.499508176,3072,,0.2157943963292935
Trip_3080_VED_180926_week,10,330.893640944,3080,,0.14386456038530743
Trip_3096_VED_180926_week,10,332.984543083,3096,,0.17076043021041776
Trip_3097_VED_180926_week,10,333.004445991,3097,,0.11395999113748144
Trip_3130_VED_181003_week,10,339.966212519,3130,,0.16577241231988205
Trip_3131_VED_181003_week,10,340.02131287,3131,,0.08970821332486995
Trip_3137_VED_181003_week,10,341.518296315,3137,,0.18096740101271386
Trip_3145_VED_181010_week,10,344.061627333,3145,,0.21487936067875693
Trip_3149_VED_181010_week,10,344.571129889,3149,,0.3121815792413914
Trip_3150_VED_181010_week,10,344.594539815,3150,,0.17972166476489046
Trip_3161_VED_181010_week,10,346.911268722,3161,,0.05086284768209193
Trip_3183_VED_181017_week,10,352.504366241,3183,,0.215116227411726
Trip_3211_VED_181024_week,10,359.531583426,3211,,0.14436449316346028
Trip_3215_VED_181024_week,10,359.920460778,3215,,0.1629566964077993
Trip_3223_VED_181024_week,10,363.177625389,3223,,0.14762693374428143
Trip_3229_VED_181024_week,10,363.698742981,3229,,0.5547922708452632
Trip_3234_VED_181024_week,10,364.801999852,3234,,0.14886350828766126
Trip_3263_VED_181107_week,10,372.88245462,3263,,0.16588595740399273
Trip_3271_VED_181107_week,10,374.499877759,3271,,0.23016791375833087
Trip_1104_VED_180307_week,108,130.664800741,1104,26.742186647670035,
Trip_1148_VED_180404_week,108,156.544250806,1148,18.590123323335078,
Trip_1158_VED_180404_week,108,158.609938583,1158,15.401874968753987,
Trip_1167_VED_180404_week,108,161.591697435,1167,39.80707550656185,
Trip_1175_VED_180411_week,108,163.721160037,1175,22.381627718347808,
Trip_1255_VED_180509_week,108,191.767603454,1255,16.976894019292306,
Trip_1369_VED_180620_week,108,232.672898648,1369,31.906638430282964,
Trip_1390_VED_180627_week,108,239.635810222,1390,16.039456360674045,
Trip_1391_VED_180627_week,108,239.656648389,1391,20.204107549210825,
Trip_1393_VED_180627_week,108,240.645602259,1393,20.57847467183644,
Trip_1399_VED_180627_week,108,241.619355139,1399,17.04153432289566,
Trip_1400_VED_180627_week,108,242.448309815,1400,17.237656548192454,
Trip_1401_VED_180627_week,108,242.4633075,1401,15.878071511337351,
Trip_1402_VED_180627_week,108,242.615450602,1402,25.886749030678924,
Trip_1406_VED_180704_week,108,249.71744788,1406,22.60600928239737,
Trip_1478_VED_180801_week,108,277.797810648,1478,18.13423023622015,
Trip_1487_VED_180808_week,108,283.62050463,1487,18.2794629097583,
Trip_1494_VED_180808_week,108,284.622990352,1494,12.064157618715619,
Trip_1721_VED_180926_week,108,332.708576333,1721,20.659866573572828,
Trip_782_VED_171101_week,108,2.52878791666,782,29.240742596390547,
Trip_784_VED_171101_week,108,2.56078496297,784,25.32984210871545,
Trip_785_VED_171101_week,108,2.61785414815,785,20.768542549856498,
Trip_788_VED_171101_week,108,3.71411210185,788,18.604958795529193,
Trip_794_VED_171101_week,108,5.62581214814,794,22.969347689197146,
Trip_820_VED_171108_week,108,14.3936438704,820,44.88096127411978,
Trip_840_VED_171115_week,108,19.6001144537,840,35.77396640288749,
Trip_978_VED_180117_week,108,80.6166048426,978,18.03854961954166,
Trip_1485_VED_171101_week,11,1.05899107407,1485,6.048839364446342,0.0052397500416053264
Trip_1495_VED_171101_week,11,3.89681815741,1495,0.7062274577137632,0.24184322665792807
Trip_1501_VED_171101_week,11,4.56150573148,1501,0.9793532583367508,0.17798310523834962
Trip_1519_VED_171101_week,11,7.62875003704,1519,1.5807072306761827,0.27463758923553633
Trip_1537_VED_171108_week,11,10.9574446852,1537,0.9812563656408032,0.2695371795439343
Trip_1541_VED_171108_week,11,11.8592431111,1541,0.903451272972875,0.20930479483803446
Trip_1543_VED_171108_week,11,11.9864819259,1543,1.1709980331884915,0.3522271567231844
Trip_1560_VED_171108_week,11,13.1070187037,1560,6.715611694468375,0.003063460014530517
Trip_1596_VED_171115_week,11,16.0038757315,1596,1.3749094470542584,0.18891102046782965
Trip_1601_VED_171115_week,11,16.9824978333,1601,0.6449447865370226,0.23558403330496752
Trip_1610_VED_171115_week,11,18.9148183241,1610,1.0376304834174084,0.24220357673144804
Trip_1616_VED_171115_week,11,19.7681584167,1616,0.9394794277234154,0.22471352993002394
Trip_1629_VED_171115_week,11,21.7277393981,1629,0.9964528961255097,0.2654703723926011
Trip_1652_VED_171122_week,11,23.7752432963,1652,0.6496203815613495,0.2164683460674135
Trip_1654_VED_171122_week,11,23.7884618981,1654,0.9543239618269395,0.19941959864834088
Trip_1671_VED_171122_week,11,27.6716969259,1671,2.0921950492955492,0.16833023961863777
Trip_1686_VED_171129_week,11,29.7134219907,1686,1.1001742507964527,0.26511440923347207
Trip_1690_VED_171129_week,11,29.9543925093,1690,0.7350056585536844,0.21196697893145694
Trip_1693_VED_171129_week,11,30.5205961389,1693,0.8550914138441371,0.193182453275968
Trip_1731_VED_171129_week,11,34.0510208704,1731,5.397163404329822,0.006270373375209278
Trip_1734_VED_171129_week,11,34.7657639444,1734,0.5965860012170942,0.15671895587822132
Trip_1745_VED_171129_week,11,35.7365701759,1745,4.440182715273426,0.0801788016849516
Trip_1765_VED_171206_week,11,38.9886393333,1765,0.6615251244268253,0.23451544437042296
Trip_1779_VED_171206_week,11,42.7034833889,1779,0.5587176745111196,0.26419751712449874
Trip_1781_VED_171206_week,11,42.7998144444,1781,5.879536470437045,0.00942027125461957
Trip_1791_VED_171213_week,11,43.921533287,1791,2.1565786607106623,0.4229472615931323
Trip_1803_VED_171213_week,11,46.5251436481,1803,1.1974587188643895,0.29906092418005614
Trip_1816_VED_180103_week,11,66.8108885556,1816,0.7397773675088752,0.2904481541539248
Trip_1823_VED_180103_week,11,67.8318070093,1823,4.332786680875454,0.028354529030012683
Trip_1838_VED_180103_week,11,69.4379813704,1838,5.9917326845205805,0.004394052723741705
Trip_1872_VED_180110_week,11,74.9348412685,1872,0.5944357424695749,0.26132161128012915
Trip_1893_VED_180110_week,11,77.8588231944,1893,6.5629760951575005,0.011406606014494952
Trip_1900_VED_180117_week,11,79.9008523148,1900,1.983978195365795,0.2944342242515279
Trip_1906_VED_180117_week,11,81.535858463,1906,0.9253263220375649,0.23949867903072197
Trip_1908_VED_180117_week,11,81.9371893518,1908,5.236041603350624,0.02594178874781126
Trip_1911_VED_180117_week,11,82.7869174352,1911,5.335878944372292,0.04687331924867661
Trip_1915_VED_180124_week,11,85.5369938241,1915,8.069976961231864,0.10747834914685418
Trip_1921_VED_180124_week,11,86.7396871296,1921,1.2249496367104,0.33968393370668915
Trip_1922_VED_180124_week,11,86.7670505185,1922,1.5192259030459117,0.17373750899822388
Trip_1941_VED_180124_week,11,91.9259422778,1941,0.7341794537862231,0.23184688492587172
Trip_1949_VED_180131_week,11,93.914711037,1949,6.53435244148869,0.009372653789621764
Trip_1961_VED_180131_week,11,96.5402261019,1961,7.325842639671127,0.2543091311808534
Trip_1991_VED_180207_week,11,103.028233537,1991,1.8068489302666795,0.25247222313517553
Trip_2005_VED_180207_week,11,104.70773538,2005,3.810266125348174,0.18829466304692216
Trip_2021_VED_180214_week,11,107.501852222,2021,3.20564464519141,0.19335698881087549
Trip_2030_VED_180214_week,11,108.935883269,2030,0.7426739192905215,0.20551430602406665
Trip_2032_VED_180214_week,11,109.019712796,2032,0.616797584790031,0.16592506514246874
Trip_2034_VED_180214_week,11,109.059017843,2034,0.6955951441373935,0.2100218964312881
Trip_2036_VED_180214_week,11,109.489255491,2036,1.410122186706198,0.22785171530528728
Trip_2053_VED_180221_week,11,113.540988056,2053,0.7670419544766398,0.34607861389778355
Trip_2091_VED_180228_week,11,122.548233009,2091,1.9354436443076082,0.41928533444244476
Trip_2125_VED_180307_week,11,128.505690713,2125,4.987892136519216,0.000217593601578868
Trip_2158_VED_180314_week,11,134.503212685,2158,1.5491951131450774,0.295167245632793
Trip_2203_VED_180321_week,11,144.644952176,2203,0.5994122969456381,0.22156959213170388
Trip_2223_VED_180321_week,11,146.69599087,2223,0.5729598012992497,0.22731620432176264
Trip_2230_VED_180321_week,11,147.569029611,2230,0.6822270350306274,0.17116370705731768
Trip_2234_VED_180321_week,11,147.836312426,2234,4.441363690859953,0.020184797118087166
Trip_2238_VED_180328_week,11,148.624540676,2238,0.9935857090925694,0.11194783340257898
Trip_2294_VED_180404_week,11,155.814479111,2294,5.7459200930849965,0.006884860184274832
Trip_2317_VED_180404_week,11,157.892826556,2317,4.006652464563707,0.04109086437202122
Trip_2319_VED_180404_week,11,158.48936363,2319,0.634764369191041,0.1453486149861968
Trip_2415_VED_180411_week,11,168.70376525,2415,1.034246663724287,0.23558308784932658
Trip_2448_VED_180418_week,11,173.501856296,2448,0.6067574215063933,0.09039876240262094
Trip_2450_VED_180418_week,11,173.513176333,2450,1.0458161693096137,0.0702547296836626
Trip_2466_VED_180418_week,11,174.710767343,2466,4.815931076434602,0.03219574524205014
Trip_2499_VED_180425_week,11,177.483057852,2499,3.790176556335642,0.05265653600211424
Trip_2521_VED_180425_week,11,178.502269343,2521,1.6004600494067736,0.1888480225358881
Trip_2545_VED_180425_week,11,180.480202343,2545,0.6562342933328588,0.11862607951659798
Trip_2576_VED_180425_week,11,182.00196763,2576,0.56642838358716,0.10058373061645542
Trip_2579_VED_180425_week,11,182.72526012,2579,0.7077316823430526,0.15105307670871357
Trip_2591_VED_180502_week,11,184.929878083,2591,0.9544494016827184,0.16169302533539265
Trip_2614_VED_180502_week,11,188.076857269,2614,0.6704041273142071,0.15736728591620147
Trip_2622_VED_180502_week,11,188.757952991,2622,0.6102188631852932,0.1307730876794557
Trip_2628_VED_180502_week,11,189.013258926,2628,0.6738675815137072,0.1464375154998633
Trip_2630_VED_180502_week,11,189.618016167,2630,0.3604235408033476,0.13795828558726375
Trip_2631_VED_180502_week,11,189.650205741,2631,0.6889115324398656,0.11301253627578095
Trip_2663_VED_180509_week,11,192.712770889,2663,5.96948287844857,0.001382874748111581
Trip_2692_VED_180509_week,11,196.664397435,2692,0.8640573230785558,0.15461501183091012
Trip_2715_VED_180516_week,11,198.527034741,2715,0.5878952809873401,0.18279232887312652
Trip_2722_VED_180516_week,11,200.882606648,2722,0.7241503198838549,0.18596462042655143
Trip_2735_VED_180523_week,11,207.536761204,2735,1.1733492408313335,0.05253652867601125
Trip_2746_VED_180530_week,11,212.508718565,2746,1.8314264846788948,0.1517534182049129
Trip_2756_VED_180530_week,11,213.013182102,2756,0.6336507797554386,0.06329804412285663
Trip_2766_VED_180530_week,11,213.832858537,2766,0.776763188286253,0.24629882445747525
Trip_2777_VED_180530_week,11,215.47915,2777,1.2412404222434428,0.06752487556152122
Trip_2782_VED_180530_week,11,215.94004962,2782,0.6227625546325913,0.09776143890622475
Trip_2786_VED_180530_week,11,216.555761519,2786,0.5150283137881911,0.15794761233880927
Trip_2794_VED_180530_week,11,217.682444741,2794,0.8295915931564599,0.1088542258787254
Trip_2797_VED_180530_week,11,217.73849675,2797,0.8033834375864788,0.13033484770873702
Trip_2811_VED_180606_week,11,218.904169296,2811,0.5438665928681988,0.26055575613056325
Trip_2829_VED_180606_week,11,220.91684388,2829,4.124582895206793,0.03882971807489351
Trip_2836_VED_180606_week,11,221.933935204,2836,0.8668785504716007,0.17212284583184528
Trip_2848_VED_180606_week,11,223.613901843,2848,0.8589603924309689,0.0852558249164405
Trip_2868_VED_180613_week,11,225.933167435,2868,0.6769012293063795,0.13436638578360774
Trip_2880_VED_180613_week,11,229.492284815,2880,1.114832925123779,0.10035820187762473
Trip_2884_VED_180613_week,11,229.844391556,2884,0.8535846950141774,0.13743603014273556
Trip_2885_VED_180613_week,11,229.88451187,2885,1.2177937879305758,0.1909328519285603
Trip_2899_VED_180613_week,11,231.67764113,2899,0.34346367981379655,0.13482397349757652
Trip_2902_VED_180613_week,11,231.832756852,2902,1.104846697710861,0.26238065845486847
Trip_2937_VED_180620_week,11,235.911596343,2937,0.6469460306793031,0.1590737164209736
Trip_2938_VED_180620_week,11,235.927593287,2938,0.8834033018615776,0.07866847784635601
Trip_2950_VED_180620_week,11,237.031928148,2950,3.921742024236035,0.021861705330159187
Trip_2955_VED_180620_week,11,237.914079491,2955,0.5342512864361173,0.09851400444817149
Trip_2957_VED_180620_week,11,237.968018593,2957,1.03999880780646,0.12335955793968509
Trip_2982_VED_180627_week,11,241.923132954,2982,0.6290759369936844,0.16086639445867248
Trip_2996_VED_180627_week,11,243.115321981,2996,0.7851767663829445,0.12702699044659851
Trip_3006_VED_180627_week,11,243.999272194,3006,0.5157619648993422,0.15068164371319456
Trip_3008_VED_180627_week,11,244.059063565,3008,5.523201131851212,0.003683925789722698
Trip_3012_VED_180627_week,11,244.72528287,3012,6.616364216890471,0.010263670633308252
Trip_3013_VED_180627_week,11,244.761984676,3013,13.326931299514635,0.009427867946951727
Trip_3014_VED_180627_week,11,244.80031588,3014,7.394437349695599,0.0012395286489452796
Trip_3029_VED_180627_week,11,245.697560259,3029,0.31249635045615454,0.16601681309440847
Trip_3041_VED_180704_week,11,246.859044935,3041,1.717770250380872,0.2756635418589044
Trip_3043_VED_180704_week,11,246.933099981,3043,1.3094892059999705,0.21577177679937612
Trip_3047_VED_180704_week,11,247.765027704,3047,1.1131968588134988,0.14139324934754782
Trip_3110_VED_180711_week,11,256.530993333,3110,0.8656638088526042,0.08281045422273413
Trip_3117_VED_180711_week,11,257.952240852,3117,0.4253105075931766,0.12493155148659538
Trip_3119_VED_180711_week,11,258.027870759,3119,1.5117926714105325,0.14417502081379024
Trip_3125_VED_180711_week,11,258.990913361,3125,0.6747469722028849,0.12549973214361362
Trip_3140_VED_180718_week,11,260.518298722,3140,1.737290035061558,0.2473893521654269
Trip_3145_VED_180718_week,11,261.543324463,3145,1.2351118125584797,0.11176179706360405
Trip_3154_VED_180718_week,11,263.498694241,3154,1.0218841327610575,0.11007636514523418
Trip_3162_VED_180718_week,11,264.88946513,3162,0.6865935444662302,0.14179607887694368
Trip_3165_VED_180718_week,11,265.063744028,3165,0.7828307141915812,0.09744222562246838
Trip_3176_VED_180718_week,11,265.859794093,3176,1.204800452070961,0.11318270218351896
Trip_3201_VED_180725_week,11,269.950640102,3201,0.6821386121622988,0.10157356549389356
Trip_3243_VED_180725_week,11,273.949224722,3243,0.8299294630468973,0.1736668952195496
Trip_3279_VED_180801_week,11,279.862536574,3279,0.8051277648951021,0.13808205230351478
Trip_3280_VED_180801_week,11,279.933363796,3280,1.0634263772386465,0.15635148911806007
Trip_3290_VED_180808_week,11,281.492658972,3290,0.8903678497759124,0.07795093732992858
Trip_3318_VED_180808_week,11,286.061711343,3318,3.4168748024514666,0.15193633021450983
